,0001-0201-0092,0001-0162-0275,0001-0211-0251,0001-0242-0235,0001-0283-0224,0001-0255-0169,0001-0257-0090,0001-0356-0025,0001-0363-0229,0001-0306-0247,0001-0332-0296,0001-0335-0322,0001-0283-0354,0001-0398-0250,0001-0423-0101,0001-0476-0399,0001-0377-0361,0001-0377-0396,0001-0352-0433,0001-0353-0483,0001-0421-0446,0001-0477-0460,0001-0484-0473,0001-0489-0488,0001-0428-0491,0002-0433-0252,0002-0469-0200,0002-0447-0327,0002-0486-0350,0002-0451-0391,0002-0408-0402,0002-0339-0468,0002-0289-0468,0002-0294-0411,0002-0311-0379,0002-0303-0157,0002-0345-0068,0002-0286-0083,0002-0221-0266,0002-0189-0305,0002-0166-0151,0002-0126-0294,0002-0135-0270,0002-0134-0387,0002-0166-0423,0002-0206-0409,0002-0227-0381,0002-0100-0253,0002-0091-0109,0002-0106-0097,0002-0173-0031,0003-0401-0191,0003-0417-0185,0003-0440-0119,0003-0399-0291,0003-0402-0316,0003-0426-0344,0003-0397-0415,0003-0404-0434,0003-0313-0236,0003-0265-0392,0003-0284-0384,0003-0244-0172,0003-0213-0256,0003-0223-0271,0003-0185-0324,0003-0182-0174,0003-0183-0383,0003-0093-0334,0003-0056-0292,0003-0131-0417,0003-0120-0421,0003-0086-0188,0003-0022-0134,0003-0018-0221,0003-0135-0100,0003-0226-0034,0003-0048-0147,0002-0121-0255,0002-0138-0267,0002-0365-0217,0002-0421-0103,0002-0218-0488,0002-0220-0472
0002-0091-0109,111.60150474647733,181.5994564210928,185.4002750086543,195.50991724885904,224.33747529913356,174.7989012554199,167.8435692697992,278.6651666921272,297.2567511602457,256.3753816458121,307.05372577157254,323.1014767816288,311.9129427066916,337.8780646121181,333.25333169212314,482.6120236036226,380.41218427950554,405.50439814855815,417.75383026060655,456.0426966662859,470.16784726220556,520.4662864685823,535.2644977777853,549.4848759990296,508.4402210827412,371.3273918691265,388.52063448279466,417.6696544755221,462.32910109232444,459.07170560088616,432.96893678462453,435.99098296594394,411.77202003994915,363.5321978983265,348.35212192499415,217.0445626515228,256.2586347672339,194.54575152480987,206.23424074966348,219.90218462854955,86.69629614732604,188.28921006788346,166.42240609058504,281.3591700260167,321.9250316757433,317.4783634416431,303.82697128583834,145.00963605135013,0.0,19.393203137899775,113.24926144057953,322.08474755753,335.8809317052221,350.19331919265034,358.1357610416424,374.45777131478474,410.8547446228877,432.71490582305717,452.815067621267,256.1455766528126,331.9808649268072,334.2865933408877,166.8435870225213,193.82297702239774,209.60983397484094,234.34763110554235,111.96835085462632,289.8215699766981,225.29096836312354,187.1313690898575,307.9602037038959,312.7926881100588,77.77721167290741,73.44599346895296,134.34605475470775,45.386087087785896,154.9618154005829,57.95915748738365,145.76650097204273,165.2803372229805,294.7596346791176,330.1087740274906,400.2367981976661,385.1663184633252
0002-0106-0097,95.85898678382857,188.50816420165737,186.78851100267758,193.60803509547713,219.22175131703017,166.54486961207874,152.4025885445858,261.09796865565824,289.726359188348,251.77321823307076,304.14276563675213,321.25797412833674,313.6626870541028,330.5374617331661,318.70898790224163,479.0599301559406,378.5678727752103,404.86318645334853,419.0984534704598,458.5574116362945,469.53886358035635,518.6994002809465,533.7752113167699,548.1874369576734,508.80915006623553,363.34499231699925,377.7834692458595,412.3902589516214,457.043662663097,455.99018377961414,431.5571321035541,438.73957160017113,416.4259251281399,366.6189958435256,349.7748496640049,206.3383402386353,240.19647909414292,178.71522454481132,207.9373781217061,225.71898416597156,82.14979942371072,198.92015622965437,175.791489752617,292.27838890477494,331.4043382522021,324.70003747985135,309.3402568594797,157.66371912539597,19.393203137899775,0.0,93.87052622865414,311.76482202691216,325.03116871548207,336.3594623915992,352.78806811872823,369.94748921012877,406.7399873002296,431.98216712120916,452.4554171560872,250.6977735678112,335.8462974875726,336.9981855182355,159.26018431004235,195.29850319911205,211.27263398523533,241.03992697109493,109.25834626343914,297.94818933756244,238.48042536978588,202.83520169527,319.24836932874024,324.656537919419,92.59032943190336,91.39256574199378,153.07357155651275,31.046460604219977,136.16275483158554,77.0057235027947,156.32690322849413,174.21586349708974,286.49267036713525,315.6089697406273,408.3191760300866,392.8693717561009
0002-0173-0031,67.0455468112702,244.75072165053322,222.46796292317063,214.644949175021,222.29309778351288,161.14055730691658,103.47438169222322,183.98708684307167,274.49229615020465,254.30776816248093,311.3391869801966,332.63137058759145,341.73953084834136,314.03451479357005,260.8879334329992,476.83510653839176,387.53133860867047,418.633960971702,441.63063072405754,485.4245283913804,481.63948083890693,524.3271174170609,540.4529419814971,555.5284788250715,524.7666814547885,341.986276737185,340.7352711689517,403.34010175700826,446.70040024218764,456.63725970059113,440.91035690375884,467.11575220236205,453.7415188558812,398.5083092991102,374.8967989414823,180.80188113052384,175.6946951949614,121.86598796070986,242.73597163661148,275.32903934652586,119.64919446585557,267.19778061979054,241.30836376926516,358.09923126310724,390.74020241427723,375.3135747140908,353.5676048233995,234.3544299934445,113.24926144057953,93.87052622865414,0.0,279.870633092079,289.4407499193002,282.39995499502567,345.5756673151016,366.24440368647237,403.7047692085014,444.53725653683784,466.23358959800873,249.11778149686862,372.1693262817343,368.29988471184566,158.81991311923292,230.4093366652503,245.59330799083827,293.06762117686253,143.28899586171707,353.0224301333927,313.74167431639466,286.86726125981784,385.7675901365503,393.2045111547624,178.41374788304142,181.83334122597367,245.70729167924642,80.40771155281371,54.4972459457554,170.23919696381813,226.94372173185315,238.43227954467793,267.512634885186,258.20055585513,460.3091941685622,443.6244529680503
0003-0401-0191,226.71019408199192,254.56914136126258,201.54776100947745,169.14691829463365,125.43260041476302,151.2936882015903,178.6328443300441,173.76922860226946,60.16660346555527,113.27790476297761,129.7802826995118,149.7443857629767,203.09902932265715,63.92458447272321,95.68898294615954,221.2482144255793,173.76377884837606,208.39177202893515,248.91451730283157,294.79565657095316,254.428629405231,278.34794227081494,294.99989223354333,310.0545077140737,300.3431841501958,70.11664466092871,68.2206653518941,143.19347007951805,180.02594622478674,207.63150065110656,213.48507336742406,283.81835608264447,299.9046840125538,245.17390960782956,210.48681240046733,105.95041867607443,134.68381892878702,161.56117350208362,197.20312423778162,242.26674138373377,238.85733781193724,294.8486247492621,278.06037321181606,331.8289406944684,328.99559608452614,290.0381087281571,257.41653343176654,308.55793830695956,322.08474755753,311.76482202691216,279.870633092079,0.0,17.16395271709457,81.11810618997599,101.87437158974554,124.60688179074315,154.73232389574403,223.70350894332188,244.28362617531516,100.66250713616292,242.47353048122133,224.89605440085737,158.34930859904978,198.02357784633523,195.74479375714736,254.7429357371062,221.1666009479193,291.803600767213,340.9022921113679,361.1707750264958,351.4408730240247,363.9906114035703,317.3869956450737,384.41877426969853,385.6396783557025,283.57913672260236,236.10777640392033,357.3193446816466,288.3128609258502,273.6835854135869,46.758209140307045,91.22316862913043,351.72989402479635,335.43069062318983
0003-0417-0185,238.25978628451855,271.6305259409032,218.5169550827436,186.00370573433892,142.17144743182152,166.06370458496932,188.31532247942357,172.49428305504208,75.27249850454785,129.94121402371673,144.03016578117095,163.13188651778447,217.83237294252103,72.73354290568726,87.05865562420743,222.6542865941661,183.21273930868054,217.330656081259,258.8456572168376,304.18302684961236,260.3011613819084,280.93379604434443,297.4925337818659,312.3895716929571,305.94477403161187,70.93198179208626,54.46656531578356,145.38890600011527,179.3426384749597,210.87107688267992,220.22776713957225,294.0919834704098,312.152984961985,258.32613562997693,223.6279802430116,119.26598581231616,136.66015525120073,169.4601188247275,214.33420207697262,259.32950602308415,253.4994521082772,311.9868034905444,295.113055524524,348.52146488173514,344.96355641990556,305.67437736701766,273.07799842556443,325.4178364905899,335.8809317052221,325.03116871548207,289.4407499193002,17.16395271709457,0.0,68.63615186853434,110.20430885402904,132.0532360448791,159.4624810736805,231.1937018314138,251.217171935599,117.78110865670976,257.0284720688824,239.06920232252295,173.4917013273305,215.16415183800925,212.90329041356176,271.7199081792892,236.56777967249386,308.11032747151137,358.0541805297552,378.23587321251455,367.9036036798267,380.4832543167962,333.18888985526837,399.1657970246223,401.9862331476183,296.6852282011944,244.04152473795776,372.29798853105723,305.1946011631844,290.72842565188733,63.177441247945524,82.79036511915322,365.8407341028928,349.71855599046063
0003-0440-0119,243.42329812466104,319.1138091063072,265.21071343517286,232.01800378639814,189.93772835098454,194.33345966497788,187.65824649898727,129.0346887618479,136.58040408109312,186.36465286525998,209.80224282476965,230.11791135528247,283.2653306237615,139.17639896321208,35.34774689840359,281.36773563346,251.12106011061107,285.07028329100734,327.0371625314385,372.17896173281616,325.3946931462539,341.15615035487866,357.4292302817466,371.93947677637647,370.5587702452155,133.64834481143578,86.25036011995618,207.0283828225389,235.10460127486556,272.97461725133047,286.56902828140034,362.55699286651696,380.55037282138954,326.16950128278705,291.45045707722767,143.58215960751494,109.23565216866996,162.0875658874204,265.55247950327475,313.1881960233046,275.6440967266544,359.87509261820844,340.05938864072573,406.56789550038724,407.19746087310676,369.19088454163045,336.5654764501325,366.1048694630526,350.19331919265034,336.3594623915992,282.39995499502567,81.11810618997599,68.63615186853434,0.0,178.32793354307012,199.56045685505083,224.2677885196126,298.2236113397433,317.6771766974068,173.70063251575868,323.2648512215058,305.9056242478349,202.63200319596245,263.8583510456015,264.74590089092794,327.36901678410214,264.5625268436576,368.9566449286811,408.7506466548406,422.1813243320546,427.65344375920296,440.00339317344935,361.97175274662067,418.6260268011652,435.0170270185253,307.7702399385222,231.32190095012976,393.85984209625695,346.5535856267805,335.549354363188,123.70788922691125,28.92544017098006,432.6786584545537,416.2920569527051
0003-0399-0291,283.76207640723317,236.84984405821598,193.58931468082642,169.8926936022657,136.24597788221533,190.99132189069923,248.45900969336512,271.9319495271034,77.21901164181585,105.23336386594771,70.08939932757954,74.88311529259472,132.1907324926541,49.8385039642899,194.91040103334845,133.84804451328324,75.92451998562639,108.61140354710948,150.02224933897608,194.6328031166362,154.48453116481386,184.71320778499486,201.24117501974482,216.42788317852504,200.24868569575648,55.03404584670243,116.95514514221323,61.115683779676274,105.22689125408421,113.84930100553031,112.37578716199401,184.7542657799451,206.85296379409513,157.7718488156433,124.43590890731443,166.54319310671858,229.48870492475604,240.2226223734574,178.76403113204609,209.6797835252899,271.6069302712977,272.1960847481348,263.7630037368353,280.0115984282603,264.1015123960481,222.23709887826104,191.59018374369924,300.57820504481407,358.1357610416424,352.78806811872823,345.5756673151016,101.87437158974554,110.20430885402904,178.32793354307012,0.0,23.33844457809055,58.94703730036761,121.85652043724563,142.63214206969232,102.19174160792232,165.21070326589347,145.25050232553247,195.07536587539605,186.07691876856867,175.95924483955628,215.68847619507793,247.1352438164868,233.5164177463822,308.15187532476847,342.57267059869736,293.6633251833284,306.4006628771869,331.1017671209532,408.73507138369234,387.1115225128453,327.3245367125797,310.9103478418617,380.0026058524607,280.7749827379545,260.11923849311745,83.6613225238869,191.9557009434025,268.0703499731409,253.326900630892
0003-0402-0316,303.6942511181522,244.4651984431113,204.52410498846325,183.39164063506558,152.99170996971992,209.93247642655325,270.06091240387957,295.1428770763709,98.85482292011936,120.90476159270233,76.63426792297047,73.90407962208029,127.8882829583682,70.69220696071386,216.84246836000426,113.57807010401508,58.49472932529681,88.46988919604651,130.60837986106782,173.99440546394172,131.55817868971673,162.32975599923992,178.7581087045408,193.9114172073665,177.16359997743518,71.15405215205747,133.21779733763543,47.61465433006846,90.22361944188975,91.87497707799517,89.44881848990725,165.1999927138723,190.64979804853417,145.21741227119685,113.69039128536608,188.21054421124893,252.78939957032998,262.6760779504856,187.98843435465383,214.42564825369408,288.24969290167024,277.9604617144318,271.6134161377427,277.9426048030254,258.2375423831143,216.1396571100608,186.92789461680456,309.20904668435816,374.45777131478474,369.94748921012877,366.24440368647237,124.60688179074315,132.0532360448791,199.56045685505083,23.33844457809055,0.0,37.524190944677336,99.22133129537096,119.67842264503281,119.92989580507151,157.02807521796768,136.7544279248123,213.59764727293708,196.47386948646354,185.00152667908392,218.5660220350874,263.06220532191253,230.335164103613,310.8622155832126,348.2802325776515,289.62506394310407,302.25450731458307,343.7365878514762,422.6711473023947,396.7726805585738,345.0987900447659,332.7443917995229,393.84892379668673,289.80731067064437,268.2031115022925,106.4515691289387,214.10783226208935,255.42197182483955,241.45328344283865
0003-0426-0344,341.10490318569776,274.6649914135189,237.77058012828832,218.45622882401244,189.61571918291227,247.1687977400205,307.037520311143,327.23282940442067,134.3415155069888,157.13364982449914,108.59467822283924,99.95353104700285,146.95809657838964,101.7181541986376,243.65468948852714,77.41821974410271,60.521155457224744,77.6766543092287,119.76816347696317,157.68744149630356,103.24288760166696,126.88973207195393,143.32300658278697,158.3954473772992,147.73035421903052,92.05830147010843,149.38347123488273,29.071246323796874,59.088754452753335,55.7018552878251,64.99026791263448,152.99767720216926,186.54946886438802,150.4947741812198,124.08998407343766,225.2323869982007,286.32070786658727,299.07514520876396,220.13935167637257,242.1668359235776,324.8726556166619,306.1727509431472,301.92222547808854,296.8316276366768,271.92622975654115,230.18199614755127,203.72515910784,340.05185475215825,410.8547446228877,406.7399873002296,403.7047692085014,154.73232389574403,159.4624810736805,224.2677885196126,58.94703730036761,37.524190944677336,0.0,77.56952903236133,94.64177896959997,157.2347557025152,169.5058786718277,149.61297876221371,250.95476795315017,229.51284646370524,217.0742812174069,244.28853694218557,299.40231002521256,248.3627140015986,335.4957696679292,376.0445542970301,305.6474163394695,317.9867682044061,377.8446792679197,457.58872701473086,428.279519648494,382.16223162596356,369.7863091112104,428.74128179340113,321.10500441649,298.75033422092037,141.94982978341008,241.36109799453595,257.50106568037853,245.2513803991403
0003-0397-0415,379.69875382250564,273.3978122139134,249.83673569468252,240.09504765501933,223.83052926865057,284.8080691796259,354.65892256537103,392.31596914085185,190.55465149637868,192.2025001779414,135.6609576471452,115.0796016512271,131.01160259556335,166.85207951208494,315.56432290684984,86.17777194808609,62.9671298468375,36.984889716672846,53.8089338071093,82.48652965656575,45.15719632723772,94.25788318016218,106.90176957233989,120.0429433478807,84.61323898198692,166.64618406186344,226.30460056184643,102.73041538812143,110.15792401188246,61.05660417833312,19.641832728281695,79.32183520818754,120.15261536169831,103.94308019194737,94.50680996784466,274.7823287535673,348.8256710484241,351.69549117741894,228.65776228985163,234.96583419427293,350.46314797188273,296.7663794400204,299.30063091065153,264.0938671697297,229.59272554208977,191.18689904878246,172.9198625098983,337.76121263068853,432.71490582305717,431.98216712120916,444.53725653683784,223.70350894332188,231.1937018314138,298.2236113397433,121.85652043724563,99.22133129537096,77.56952903236133,0.0,22.01296322144165,196.8307660654583,133.70778768285504,118.14559056089571,286.4224373545936,240.4231778473941,225.31823110260058,231.16412916395882,323.36345630882056,216.32732163121594,314.8400224550927,362.74756543940913,266.3493414083933,277.6197315896745,387.2306238376993,469.3647519539342,425.9152965952793,410.40324727311724,417.41933713676553,440.884865184345,321.0888782340703,297.06543236986005,200.7100939250115,313.19437295459255,196.1082886900138,186.9486950795387
0003-0404-0434,401.2967321349904,290.82804728296026,269.38103477234023,260.7262002924571,245.4017758559375,306.45094621062935,376.59502674250996,413.62400683202344,212.10104422156851,213.86572263513162,157.15138955912167,136.12434929433084,147.96793125726788,187.39242446863182,335.5324135860698,85.9054796552733,83.62556196867543,54.022343788062194,57.100630420861684,72.16663825107656,31.02990100410797,79.70977868318717,90.33078549782262,102.32682295493896,63.938772279484226,185.42972361564264,243.80158891517453,117.93127372331121,117.98816865937917,65.51308802430057,33.78186364176956,74.07859668719547,119.62279965596383,114.19470202819502,110.40510393697548,296.77384086207365,370.3925951194417,373.68709643133593,247.96728944807472,251.7567071161939,371.139419156206,312.56604434641696,316.353574203155,274.60259309231907,237.55749213891485,200.93822132728874,185.49136248234188,354.6382658916952,452.815067621267,452.4554171560872,466.23358959800873,244.28362617531516,251.217171935599,317.6771766974068,142.63214206969232,119.67842264503281,94.64177896959997,22.01296322144165,0.0,218.76942850662988,146.1290408432827,132.42041555720465,308.01642470386383,259.96581788619415,244.64331936538036,246.87844339262554,343.96538766409896,227.7195295657944,328.0509295299076,377.31631312969625,274.8506609251991,285.64681617582795,405.8129182397485,488.06846911672534,442.3939389750836,431.2183807070008,439.38740596881644,459.7113854556839,338.4579297832984,314.29752664127085,222.29854416128447,333.28436309262395,196.59675099044745,189.19324962468806
0003-0313-0236,185.86326691543204,156.18808334618197,105.3801039179372,76.2532950875891,40.59759736683943,92.4873912035208,159.22719105292225,217.55783709058088,56.57110002995588,27.507999419781612,68.90517009722912,91.07333762695731,123.22823039010942,89.84631765618184,177.23523468730951,231.69481109312966,141.44641740710833,173.74748752838659,202.68551617793776,248.8776913875134,234.76186089565314,276.62966669441903,292.6217460769297,307.62240628633924,278.7313243930266,122.51936779422238,160.73450652382996,162.4938515507561,207.051148049619,209.27829969629752,192.83984579035265,232.4659424498421,233.63100266923098,175.2100756512978,143.55491321781582,81.55208530187174,170.230217367753,158.06062559854993,97.40703376303686,141.87218725691514,169.647478266473,195.34327173866978,180.28552155891234,233.0890653028925,235.00852806705504,198.9605652908381,166.84835838177082,213.28022611621446,256.1455766528126,250.6977735678112,249.11778149686862,100.66250713616292,117.78110865670976,173.70063251575868,102.19174160792232,119.92989580507151,157.2347557025152,196.8307660654583,218.76942850662988,0.0,161.39901086282356,148.04891954766381,93.73138662124768,99.15471492376584,95.36591083385204,154.53471909941692,145.43211051258152,195.77790444554245,240.3553487449316,262.97018132354737,254.00545552688115,266.32169816363654,233.437231875844,308.6143936820313,295.292111691939,225.32499970790707,220.671589645566,280.0961678739725,192.93474850167618,176.06195780070468,57.74774906957294,173.01162144698552,270.45270926353743,253.25671283894175
0003-0265-0392,308.3629744671403,156.62352466667434,153.5990511319547,160.8635552533407,170.71305337895112,223.56652707201232,302.68048653414115,377.9502097499087,190.89095632823577,152.3110955809454,117.87809997222222,100.5561911980824,48.39202450932498,195.48888720969953,331.41435341971487,213.85653156588046,117.13971336994638,114.33630819599377,100.92376996608596,128.9825853917609,166.1999891657698,223.22116256238448,233.63678289950298,244.8041586287088,191.79250651124107,218.25256891744135,279.0809644983032,193.99358791124098,224.19596108274635,187.39914142538507,143.58440444560821,106.83941132558103,82.86174360394803,36.70162984100647,47.75283270728739,237.60021056809424,330.91423588632875,310.019760541759,130.7015780265492,115.1666872339315,260.36283715966096,170.25222063897843,178.43191979015413,131.36906124840507,102.90456867431418,61.69428140315147,40.90296267454907,215.18027982648195,331.9808649268072,335.8462974875726,372.1693262817343,242.47353048122133,257.0284720688824,323.2648512215058,165.21070326589347,157.02807521796768,169.5058786718277,133.70778768285504,146.1290408432827,161.39901086282356,0.0,20.285792319696494,220.24471124442888,143.16563804105536,127.36679095516249,105.42151857082014,233.33627205433152,82.79954126163481,181.92957443561852,231.99074806785103,136.6524183519199,148.7905187159562,273.66843671042994,355.3574651512957,300.55850873944127,319.6992057247709,359.47026692827734,328.16236019083794,201.41183874410802,177.25251866797748,201.3256897395164,328.10440605320997,110.4132498590837,93.79707709736122
0003-0284-0384,303.86248051310633,162.8050402401694,152.87872099621447,155.89113561039355,160.6588930105873,216.12080091415623,294.58837807414915,365.0208012633274,174.20931796640036,139.4925545457295,100.7564970189894,82.31315317460323,37.55212666416756,176.72983682014035,314.93752916134235,196.4223162583983,97.90146688083858,97.7088263357492,90.53369201128986,124.36174966991531,152.83999947912457,209.31816394322985,220.59012871016014,232.42680668039617,181.93389797528906,198.54078790956666,259.69183708908906,173.93809527812277,204.8439082873402,169.65462431795672,126.92812873063681,102.75333217840902,88.28918178509696,32.915034830292335,29.45220340202147,226.29999591031535,318.0612089902359,300.30431613781724,129.75455318818027,121.90720579120807,259.4809455179498,180.68291013981843,186.2850714232199,149.39622536033508,122.82854360097672,81.21591769137048,56.856463923941824,223.9615190566626,334.2865933408877,336.9981855182355,368.29988471184566,224.89605440085737,239.06920232252295,305.9056242478349,145.25050232553247,136.7544279248123,149.61297876221371,118.14559056089571,132.42041555720465,148.04891954766381,20.285792319696494,0.0,213.6065830815845,142.29349050640798,126.25017757514993,114.90555388330918,232.12424911834472,100.54520628447233,196.7346710424052,244.96151787393208,156.14059366064856,168.41167527619947,279.3883703378511,361.5518902012659,310.76969006673886,319.4261931936192,352.8357044665577,333.85798237390424,208.93160985548067,184.66002010045582,184.7340743490952,311.6610055987188,127.22834916916808,111.14523604752333
0003-0244-0172,95.88017684687289,134.04855294539934,88.533141243336,67.30844860719512,68.97783217634381,26.893793014755282,86.81840551199596,185.89573687157062,133.13383555505558,100.2672220244855,155.51251808404925,176.0144786827544,187.81471935518968,173.37401086217528,193.97178006292665,325.03515139141234,231.18602120535462,261.48860673758145,284.5504226302708,328.80597567256615,324.67945339592603,369.1135454186831,384.91075405607916,399.79702697084616,367.290898128291,205.3460835600223,225.75326102823675,255.07236529545096,299.5578940122016,302.7259585273016,283.8464034659478,310.4452699889496,300.9633498737593,243.9969579982247,218.23693984330845,60.89327102844207,142.75304536129116,98.67184643219255,100.47428017733269,145.5589769146209,81.73084333814323,170.80165570276014,146.9554906864884,242.0142986353175,261.6453439033032,236.30641734359045,209.31821018752572,166.66739495475736,166.8435870225213,159.26018431004235,158.81991311923292,158.34930859904978,173.4917013273305,202.63200319596245,195.07536587539605,213.59764727293708,250.95476795315017,286.4224373545936,308.01642470386383,93.73138662124768,220.24471124442888,213.6065830815845,0.0,90.07903310797622,101.3231108351486,163.16253571455988,63.28745006890121,220.57167050640516,222.37695024828923,224.50498721179468,267.86114493456427,278.2728401727036,160.72567557610444,226.21833258279443,232.5115942193733,132.60153454502145,139.3102181533887,198.9761599792156,148.31553880192118,142.52491752538376,129.0245416461681,189.57342745598183,318.85116525336616,301.51007783485034
0003-0213-0256,168.75077330027216,60.702848241361906,26.41798302807894,42.10969406987885,79.99296410036025,99.22130661757656,174.27432045467455,272.4216619712115,151.93575059720035,95.23723878737098,126.6926849944438,137.15918375990023,121.12924966555713,184.27430531636773,261.3940816564525,298.4931656470824,192.6223677114156,214.6355830789884,225.60782230328655,264.7781886103677,278.7412932187682,330.68349968332245,344.8277332174048,358.6280012403459,315.9667927295706,218.35866207341596,259.68394470248023,242.64795796483028,285.8301370098633,272.9719425015695,242.4406033111704,244.41549964546468,225.37927015198946,172.91995858939728,155.51668209069132,133.35325389293342,227.34225324750255,188.24982072698728,18.143169929199658,56.78005327936575,117.71950169493297,97.45476340087822,81.71835949980178,153.52555676396312,171.80309733311213,148.5054973660365,124.41312048994641,115.88414391112885,193.82297702239774,195.29850319911205,230.4093366652503,198.02357784633523,215.16415183800925,263.8583510456015,186.07691876856867,196.47386948646354,229.51284646370524,240.4231778473941,259.96581788619415,99.15471492376584,143.16563804105536,142.29349050640798,90.07903310797622,0.0,16.048712274922778,73.29114046801728,90.19188377669147,130.67172263138926,144.89923565368585,163.82033005293238,178.55999576856246,189.38965818811928,148.9186248709907,230.10218441866843,201.0428458190334,177.1452007782657,223.35382757612777,201.36760334440544,95.83580475143633,77.59513792372513,155.58881826705507,257.3554004404736,232.51720503202446,215.46614433427754
0003-0223-0271,183.3015445282755,65.3859835140853,35.06319602670101,47.56259326245515,80.6395719466751,109.16103310325556,186.0514766501235,280.4632294342463,147.5338004388518,90.27333518061518,115.30380756582346,123.98729293857043,105.55081778823454,177.47148176981307,263.77820881567504,285.0419890250594,178.61613633356873,199.66526782601096,209.83309942861737,248.8154392086834,263.57717285966845,315.9618347500603,329.9357691938828,343.6221997850678,300.3754613212494,211.12015423762315,255.37271029014914,231.28164002422537,273.9377187340379,259.2671345265434,227.7363954202322,228.38992541720054,209.64176972002994,156.94000796818594,139.68453673817953,139.38896986949538,234.68953882433178,198.67733144895095,12.85828400894519,50.468947502797974,133.62265355259325,100.7844525169143,88.72370920712781,146.6561469043715,161.1162181544534,135.45153875518548,110.04531709567046,124.99280178064012,209.60983397484094,211.27263398523533,245.59330799083827,195.74479375714736,212.90329041356176,264.74590089092794,175.95924483955628,185.00152667908392,217.0742812174069,225.31823110260058,244.64331936538036,95.36591083385204,127.36679095516249,126.25017757514993,101.3231108351486,16.048712274922778,0.0,65.38678104902878,106.10941776805036,119.72529845251017,145.1913188009913,169.33705006410645,170.67372043432948,182.00016308464149,162.83523642442796,244.4931651885465,211.77274327969076,193.18079155969798,237.0290573921383,215.85374282635672,105.39843714152981,84.95622782574588,152.25841045184063,259.79053831450494,218.757209257817,201.58450040386788
0003-0185-0324,234.5339689828269,58.461108735362714,82.2184925791102,108.26890311931064,143.03038423966325,171.14176271796006,246.10188658746094,345.1126680421372,203.1978814221997,146.4384485638115,152.4793167096626,151.2455479020202,106.59183134563074,227.0985717118455,327.5399843505129,303.3139932057695,196.3795452877969,207.0980166291883,203.2003884688758,233.0705088130412,266.4343864922839,322.7435505172385,334.61235458843015,346.74810902515947,295.80596704140527,259.0681736881672,309.8073142512554,263.44574788683445,302.27488077574316,276.7032757968109,237.6738531369348,211.60963979139825,180.6024942274541,140.35663753913653,138.10265941255614,204.57586678198408,299.76885472555006,261.3170430240505,67.10939510158296,22.164855556749185,174.39040950111013,66.62087611671221,74.04821238399316,81.71280944899875,100.33300139608276,85.06752303605148,72.50078278386728,110.10824807068424,234.34763110554235,241.03992697109493,293.06762117686253,254.7429357371062,271.7199081792892,327.36901678410214,215.68847619507793,218.5660220350874,244.28853694218557,231.16412916395882,246.87844339262554,154.53471909941692,105.42151857082014,114.90555388330918,163.16253571455988,73.29114046801728,65.38678104902878,0.0,150.12337970414058,60.1130347292281,92.49111406737569,132.7818188447789,105.49136183335162,116.6553574752534,170.23080129389592,251.0101602144043,195.8739036937328,229.29808317534406,292.5075124688102,224.4350372577221,96.93904084837837,73.32015522849292,210.17153395594357,323.76451100281207,169.14136737687693,153.16894291902273
0003-0182-0174,88.26032907649761,106.40847477741674,85.52106536362406,88.27952916022542,116.17137437797427,77.11509492746161,115.46769821865608,230.43192812308084,190.9319629385442,147.1751046783387,197.30488048479793,213.9514846117111,208.87689988398583,230.61759051199655,253.92322482715701,372.0641100294129,270.9973798801948,297.32534683868255,312.9182165618532,353.6727754861447,361.8165482689367,410.79549547005615,425.8245935195186,440.2153765125389,401.4667247125928,264.1602932098938,288.4117022203564,307.02793991876433,351.6237916415824,348.1938326867986,323.258459741852,333.8046379027603,315.41215197375993,262.72597669647075,243.4153451764597,122.7004833043295,192.98702509847112,137.45944257511303,104.0569850078366,133.17511279388012,29.942369954675957,133.35667670797477,107.14568017092404,219.0484440995676,248.93281240418312,232.99737106189966,212.27061053982032,115.04604889212136,111.96835085462632,109.25834626343914,143.28899586171707,221.1666009479193,236.56777967249386,264.5625268436576,247.1352438164868,263.06220532191253,299.40231002521256,323.36345630882056,343.96538766409896,145.43211051258152,233.33627205433152,232.12424911834472,63.28745006890121,90.19188377669147,106.10941776805036,150.12337970414058,0.0,210.18957053734277,183.59461714953653,173.4244691098062,246.11642305003153,254.6023773693604,97.63578694494664,164.6868899604082,170.7675787895401,87.80584357827883,146.31465997181775,136.81165074062622,100.14266734575416,103.42183150179815,189.05467120338648,249.84268254037536,317.92089993588354,301.34326325696304
